id_entidad,entidad_norm,nit_entidad,departamento,ciudad,orden,sector
2564,ALCALDIA MUNICIPAL PARATEBUENO,800074120,Cundinamarca,Paratebueno,Territorial,Servicio Público
2565,SANTIAGO DE CALI DISTRITO ESPECIAL SECRETARIA DE DESARROLLO ECONOMICO,890399011,Valle del Cauca,Cali,Territorial,Trabajo
2566,CONCEJO DE SUTAMARCHAN,901359752,Boyacá,Sutamarchán,Territorial,No aplica/No pertenece
2567,GOBERNACION DE CUNDINAMARCA SECRETARIA DE PRENSA Y COMUNICACIONES,899999114,No Definido,No Definido,Territorial,"Vivienda, Ciudad y Territorio"
2568,COMPLEJO CARCELARIO Y PENITENCIARIO EL PEDREGAL DE MEDELLIN,811010134,Antioquia,Medellín,Nacional,Ley de Justicia
2569,INSTITUCION EDUCATIVA VILLA CECILIA DE SARAVENA,834001738,Arauca,Saravena,Nacional,Educación Nacional
2570,CONCEJO DE CIMITARRA EN SANTANDER,804005165,Santander,Cimitarra,Territorial,Servicio Público
2571,CONCEJO MUNICIPAL DE SAN GIL,804004425,Santander,San Gil,Territorial,Servicio Público
2572,PROVINCIA DMINISTRATIVA Y DE PLANIFICACION PAP DEL SUMAPAZ,901767734,Cundinamarca,Fusagasugá,Territorial,Planeación
2573,INSTITUCION EDUCATIVA SANTA TERESITA,834000166,No Definido,No Definido,Territorial,Educación Nacional
2574,HOSPITAL REINA SOFIA DE ESPANA LERIDA TOLIMA,890706823,Tolima,Lérida,Territorial,Salud y Protección Social
2575,IMPACTO INFRAESTRUCTURA,901693352,Antioquia,Barbosa,Territorial,Servicio Público
2576,INSTITUCION TECNICA COMERCIAL SAN JUAN BOSCO,809010612,Tolima,San Luis,Territorial,Educación Nacional
2577,PERSONERIA MUNICIPAL DE PISBA,826000223,Boyacá,Pisba,Territorial,No aplica/No pertenece
2578,ALCALDIA IQUIRA,891180131,Huila,Iquira,Nacional,Servicio Público
2579,ESCUELA NORMAL SUPERIOR DE LETICIA,838000047,Amazonas,Leticia,Nacional,Educación Nacional
2580,ASOCIACION DE MUNICIPIOS DEL MAGDALENA MEDIO ANTIOQUENO,900793275,Antioquia,Medellín,Nacional,No aplica/No pertenece
2581,EMPRESAS PUBLICAS MUNICIPALES DE BETANIA E S P1,900217714,No Definido,No Definido,Territorial,No aplica/No pertenece
2582,ESTABLECIMIENTO PENITENCIARIO DE MEDIANA SEGURIDAD Y CARCELARIO DE MANIZALES,810001096,Caldas,Manizales,Nacional,Ley de Justicia
2583,COLEGIO UNION EUROPEA IED,830020653,No Definido,No Definido,Territorial,Educación Nacional
2584,TOLIMA INSTITUCION EDUCATIVA TECNICA BOLIVAR,890702057,Tolima,Santa Isabel,Nacional,Educación Nacional
2585,AMAZONAS DESARROLLO INTELIGENTE,901544996,Amazonas,Leticia,Territorial,"Vivienda, Ciudad y Territorio"
2586,RESGUARDO INDIGENA CRISTIANIA,8002241983,Antioquia,Jardín,Territorial,agricultura
2587,ALCALDIA MUNICIPIO DE ABRIAQUI,890981251,Antioquia,No Definido,Nacional,Servicio Público
2588,EMPRESA DE DESARROLLO URBANO RURAL INTEGRAL,901956792,Antioquia,Sonson,Territorial,Industria
2589,PERSONERIA MUNICIPAL DE PURISIMA,812002475,Córdoba,Purísima,Territorial,No aplica/No pertenece
2590,PERSONERIA MUNICIPAL DE SUTATAUSA,899999476,Cundinamarca,Sutatausa,Territorial,No aplica/No pertenece
2591,PERSONERIA MUNICIPAL DE MANI,901833147,Casanare,Maní,Territorial,No aplica/No pertenece
2592,INSTITUCION EDUCATIVA TECNICA GENERAL ROBERTO LEYVA,890706749,Tolima,Saldaña,Territorial,Educación Nacional
2593,ESCUELA NORMAL SUPERIOR SANTIAGO DE TUNJA,891800470,Boyacá,Tunja,Territorial,Educación Nacional
2594,CONCEJO DE GIRARDOTA,8909808071,Antioquia,Girardota,Territorial,Servicio Público
2595,INSTITUCION EDUCATIVA MALALA YOUSAFZAI,901677031,Meta,Villavicencio,Territorial,Educación Nacional
2596,ESE CENTRO DE SALUD DE TOCA,8200035246,Boyacá,Toca,Territorial,Salud y Protección Social
2597,EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIOS DE ALBAN EMPOALBAN,814002262,Nariño,Albán,Territorial,"Vivienda, Ciudad y Territorio"
2598,INSTITUTO NACIONAL PENITENCIARIO INPEC REGIONAL CENTRAL,830035227,Distrito Capital de Bogotá,Bogotá,Nacional,Ley de Justicia
2599,CONCEJO DE PITALITO,891180077,Huila,Pitalito,Territorial,No aplica/No pertenece
2600,INSTITUTO MUNICIPAL DEL DEPORTE Y LA RECREACION ZARZALENA,891902310,Valle del Cauca,Zarzal,Territorial,deportes
2601,CONCEJO MUNICIPAL DE SANTA ROSA DE CABAL,8914800334,Risaralda,Santa Rosa De Cabal,Territorial,Servicio Público
2602,INSTITUCION EDUCATIVA SAMARIA,900006187,Tolima,Ortega,Territorial,Educación Nacional
2603,DISPENSARIO MEDICO NIVEL II BARRANQUILLA,901540734,Atlántico,Barranquilla,Nacional,defensa
2604,DIRECCION TERRITORIAL DE CALDAS MINISTERIO DE TRABAJO,810004736,Caldas,Manizales,Nacional,Trabajo
2605,EMPRESA DE DESARROLLO URBANO DE LA CEJA,901105143,Antioquia,La Ceja,Territorial,No aplica/No pertenece
2606,FONDO DE VIVIENDA DE INTERES SOCIAL Y REFORMA URBANA DEL MUNICIPIO DE DONMATIAS,800213880,No Definido,No Definido,Nacional,"Vivienda, Ciudad y Territorio"
2607,MINTRABAJO OFICINA ESPECIAL BARRANCABERMEJA,829003831,Santander,No Definido,Nacional,Trabajo
2608,INSTITUCION EDUCATIVA LA MERCED,899999105,Cundinamarca,Mosquera,Territorial,Educación Nacional
2609,BATALLON DE APOYO Y SERVICIO PARA EL COMBATE N 15,818000606,Chocó,Quibdó,Territorial,defensa
2610,MINISTERIO DEL TRABAJO DIRECCION TERRITORIAL ATLANTICO,802000713,Atlántico,Barranquilla,Nacional,Trabajo
2611,ESTABLECIMIENTO PENITENCIARIO DE MEDIANA SEGURIDAD Y CARCELARIO SOCORRO,804004058,No Definido,No Definido,Nacional,Ley de Justicia
2612,EMPRESA DE DESARROLLO TERRITORIAL DE PUERTO TRIUNFO,902008715,Antioquia,Puerto Triunfo,Territorial,No aplica/No pertenece
2613,PERSONERIA MUNICIPAL DE SAMACA,900929688,Boyacá,Samacá,Territorial,Servicio Público
2614,CASA DEL MENOR,891801333,Boyacá,Tunja,Territorial,Inclusión Social y Reconciliación
2615,ESTABLECIMIENTO DE DESARROLLO URBANO Y MEDIO AMBIENTE DE SOLEDAD,900128208,Atlántico,Soledad,Territorial,Ambiente y Desarrollo Sostenible
2616,SECRETARIA DE AMBIENTE Y DESARROLLO SOSTENIBLE,8903990295,Valle del Cauca,Cali,Territorial,Servicio Público
2617,FONDO SOCIAL DE VIVIENDA DE LA REGISTRADURIA NACIONAL DEL ESTADO CIVIL,830085129,Distrito Capital de Bogotá,Bogotá,Nacional,"Vivienda, Ciudad y Territorio"
2618,CONCEJO MUNICIPAL DE GUACA,890208360,Santander,Guaca,Territorial,No aplica/No pertenece
2619,PERSONERIA DE CAJICA,899999465,Cundinamarca,Cajicá,Territorial,No aplica/No pertenece
2620,CONCEJO MUNICIPAL ZARZAL,821001464,Valle del Cauca,Zarzal,Territorial,Servicio Público
2621,CONCEJO MUNICIPAL DE MANZANARES,8908025059,Caldas,Manzanares,Territorial,No aplica/No pertenece
2622,COMANDO AEREO DE TRANSPORTE MILITAR,800141639,Distrito Capital de Bogotá,No Definido,Nacional,defensa
2623,PERSONERIA MUNICIPAL DE ENVIGADO,890907106,Antioquia,Envigado,Territorial,Servicio Público
2624,INSTITUCION EDUCATIVA DEPARTAMENTAL JOSUE MANRIQUE,832000733,No Definido,No Definido,Nacional,Educación Nacional
2625,INSTITUCION EDUCATIVA TECNICA FRANCISCO MANZANERA HENRIQUEZ,890680240,Cundinamarca,Girardot,Territorial,Educación Nacional
2626,PERSONERIA MUNICIPIO DE VILLA DEL ROSARIO,890503373,Norte de Santander,Villa Del Rosario,Territorial,Ley de Justicia
2627,INSTITUCION EDUCATIVA JORGE ISAACS,891380159,Valle del Cauca,El Cerrito,Territorial,Educación Nacional
2628,INSTITUCION EDUCATIVA FRAY PLACIDO,846000522,Putumayo,Mocoa,Territorial,Educación Nacional
2629,DIRECCION TERRITORIAL DE ARAUCA MINISTERIO DE TRABAJO,834001348,Arauca,Arauca,Nacional,Servicio Público
2630,COLEGIO VILLAMAR IED,830085801,Distrito Capital de Bogotá,Bogotá,Territorial,Educación Nacional
2631,ASAMBLEA DEPARTAMENTAL DE SANTANDER,800093948,Santander,Bucaramanga,Territorial,No aplica/No pertenece
2632,SERVIDONMATIAS,900838892,Antioquia,Don Matías,Territorial,No aplica/No pertenece
2633,MINISTERIO DEL TRABAJO DIRECCION BOYACA,830115226,No Definido,No Definido,Nacional,Trabajo
2634,ANTIOQUIA PERSONERIA MUNICIPIO DE SAN CARLOS,890983740,Antioquia,San Carlos,Territorial,No aplica/No pertenece
2635,PERSONERIA MUNICIPAL GUARNE ANTIOQUIA,890982055,Antioquia,Guarne,Territorial,Servicio Público
2636,CONCEJO MUNICIPAL DE UBATE,899999281,Cundinamarca,Villa De San Diego De Ubate,Nacional,Ley de Justicia
2637,CONCEJO DE TERUEL,891180181,Huila,Teruel,Territorial,No aplica/No pertenece
2638,INSTITUCION EDUCATIVA ROBERTO VELANDIA,832007049,Cundinamarca,Mosquera,Territorial,Educación Nacional
2639,ARMADA NACIONAL BASE NAVAL ARC ORINOQUIA,800141684,Vichada,Puerto Carreño,Nacional,defensa
2640,COJAM,900577346,Valle del Cauca,Jamundí,Nacional,Ley de Justicia
2641,PERSONERIA MUNICIPAL DE MONIQUIRA1,800255673,Boyacá,No Definido,Territorial,Servicio Público
2642,PERSONERIA MUNICIPAL DE CARTAGO,8919004932,No Definido,No Definido,Territorial,No aplica/No pertenece
2643,CUNDEPORTES RICAURTE,808000021,Cundinamarca,Ricaurte,Territorial,No aplica/No pertenece
2644,INSTITUCION EDUCATIVA TECNICA GENERAL SANTANDER,900003201,Tolima,Rioblanco,Territorial,Educación Nacional
2645,INSTITUTO MUNICIPAL PARA EL DESARROLLO SOCIAL Y ECONOMICO DE PALMIRA,815002334,Valle del Cauca,Palmira,Territorial,No aplica/No pertenece
2646,EMPRESA DE DESARROLLO Y RENOVACION MUNICIPAL DE BURITICA ENTIDAD,901545990,Antioquia,Buriticá,Territorial,No aplica/No pertenece
2647,CONTRALORIA MUNICIPAL DE SINCELEJO,901052783,Sucre,Sincelejo,Territorial,Servicio Público
2648,CONCEJO MUNICIPIO DE CAUCASIA ANTIOQUIA,890906445,Antioquia,Caucasia,Territorial,Ley de Justicia
2649,CONCEJO MUNNICIPAL DE YOTOCO,800100531,Valle del Cauca,Yotoco,Territorial,No aplica/No pertenece
2650,CONCEJO MUNICIPAL DE SAN EDUARDO,900930055,Boyacá,San Eduardo,Territorial,No aplica/No pertenece
2651,CONCEJO MUNICIPAL DE ACACIAS,822000242,Meta,Acacías,Territorial,Servicio Público
2652,CARCEL Y PENITENCIARIA DE MEDIA SEGURIDAD DE BUCARAMANGA INPEC,804003036,Santander,Bucaramanga,Nacional,Ley de Justicia
2653,UNIVERSIDAD LIBRE,8600137985,Distrito Capital de Bogotá,Bogotá,Nacional,No aplica/No pertenece
2654,MINISTERIO DEL TRABAJO DIRECCION TERRITORIAL DEL TOLIMA,809010738,Tolima,Ibagué,Nacional,Servicio Público
2655,CONCEJO MUNICIPAL DE ARAUCA,834000142,Arauca,Arauca,Territorial,Servicio Público
2656,UNIDAD PRESTADORA DE SALUD CHOCO,800140951,Chocó,Quibdó,Nacional,defensa
2657,IED COLEGIO EL TESORO LA CUMBRE,830097774,No Definido,No Definido,Nacional,Educación Nacional
2658,PERSONERIA MUNICIPAL DE FOSCA,8999994201,Cundinamarca,Fosca,Territorial,Ley de Justicia
2659,EMPRESA DE TECNOLOGIA Y SERVICIOS ALBORADA EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO E I C E,901472225,Meta,Villavicencio,Territorial,Tecnologías de la Información y las Comunicaciones
2660,INSTITUCION ETNOEDUCATIVA RURAL GUAMACHITO,825003249,La Guajira,Hatonuevo,Nacional,Educación Nacional
2661,CONCEJO MUNICIPAL DE PIEDECUESTA,804007288,Santander,Piedecuesta,Territorial,No aplica/No pertenece
2662,EMPRESA DE DESARROLLO URBANO TERRITORIO DESARROLLO,9018028299,Chocó,Cértegui,Territorial,"Vivienda, Ciudad y Territorio"
2663,DIRECCION TERRITORIAL DE NARINO,8070006594,Nariño,Pasto,Nacional,Trabajo
2664,CONCEJO PANDI,890680173,Cundinamarca,Pandi,Territorial,Servicio Público
2665,MUNICIPIOS ASOCIADOS DEL VALLE DE ABURRA MASA,890904171,Antioquia,Medellín,Territorial,No aplica/No pertenece
2666,INSTITUCION EDUCATIVA MAYOR DE YUMBO,8002058252,Valle del Cauca,Yumbo,Territorial,Educación Nacional
2667,CORPORACION MIXTA PARA EL DESARROLLO SOCIAL Y AMBIENTAL DE,901818707,Nariño,Pasto,Territorial,No aplica/No pertenece
2668,PERSONERIA MUNICIPAL DE CHIGORODO,890980998,Antioquia,Chigorodó,Territorial,No aplica/No pertenece
2669,CONCEJO MUNICIPAL DE LA UNION VALLE,900064464,No Definido,No Definido,Territorial,Servicio Público
2670,CABRERANA DE SERVICIOS PUBLICOS,900253669,Santander,Cabrera,Territorial,Ambiente y Desarrollo Sostenible
2671,EMPRESA PARA EL DESARROLLO TERRITORIAL DE EL BAGRE,901526561,Antioquia,El Bagre,Territorial,No aplica/No pertenece
2672,CONTRALORIA GENERAL DEL DEPARTAMENTO DEL CESAR,892300534,Cesar,Valledupar,Territorial,Servicio Público
2673,OFICINA DE CONTROL DISCIPLINARIO INTERNO DE JUZGAMIENTO ALCALDIA DE TULUA,891900272,Valle del Cauca,Tuluá,Territorial,Servicio Público
2674,ESE HOSPITAL SAN VICENTE DE PAUL SANTA ROSA DE CABAL,891480036,Risaralda,Santa Rosa De Cabal,Territorial,Salud y Protección Social
2675,INSTITUCION EDUCATIVA TECNICA ALVARO MOLINA,900025525,No Definido,No Definido,Territorial,Educación Nacional
2676,COLEGIO FRANCISCO DE PAULA SANTANDER IED,800252786,Distrito Capital de Bogotá,No Definido,Territorial,Educación Nacional
2677,INSTITUCION EDUCATIVA TECNICA SANTA LUCIA,800029884,Tolima,Purificación,Territorial,Educación Nacional
2678,LA PROVINCIA ADMINISTRATIVA Y DE PLANIFICACION PAP DE SAN JUAN EN EL DEPARTAMENTO DE ANTIOQUIA,901624414,Antioquia,Andes,Corporación Autónoma,Servicio Público
2679,CONCEJO MUNICIPAL DE SIBATE CUNDINAMARCA,8999993724,Cundinamarca,Sibaté,Territorial,No aplica/No pertenece
2680,INSTITUCION ETNOEDUCATIVO LA GLORIA,825003614,La Guajira,Manaure,Territorial,Educación Nacional
2681,CONCEJO MUNICIPAL DE CANDELARIA,900318343,Valle del Cauca,Candelaria,Territorial,No aplica/No pertenece
2682,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN PEDRO,890982140,No Definido,No Definido,Territorial,Salud y Protección Social
2683,CONTRALORIA GENERAL DE LA REPUBLICA CGR GERENCIA DEPARTAMENTAL GUANIA,8999990672,Guainía,Inírida,Nacional,No aplica/No pertenece
2684,INSTITUCION EDUCATIVA SANTA ISABEL,900001010,Cesar,Curumaní,Territorial,Educación Nacional
2685,MUNICIPIO DE PACHAVITA,800028461,Boyacá,Pachavita,Territorial,Planeación
2686,DEPARTAMENTO ADMINISTRATIVO DE JURIDICA,8903990295,Valle del Cauca,Cali,Territorial,Ley de Justicia
2687,IE JORGE ELIECER GAITAN,809005215,Tolima,Ataco,Nacional,Educación Nacional
2688,CONCEJO MUNICIPAL DE SEVILLA VALLE,900158614,Valle del Cauca,Sevilla,Territorial,No aplica/No pertenece
2689,CONCEJO DE DOSQUEBRADAS,800099310,Risaralda,Dosquebradas,Territorial,No aplica/No pertenece
2690,PERSONERIA MUNICIPAL DE GIGANTE HUILA,891180176,Huila,Gigante,Territorial,No aplica/No pertenece
2691,EMPRESA SOCIAL DEL ESTADO NUESTRA SENORA DEL ROSARIO DE PISBA,826002963,Boyacá,Pisba,Territorial,Salud y Protección Social
2692,IED VOLCAN UBATE CUNDINAMARCA,900050900,No Definido,No Definido,Territorial,Educación Nacional
2693,CONCEJO MUNICIPAL DE LA PAZ CESAR,824000566,Cesar,La Paz,Territorial,No aplica/No pertenece
2694,ASOCIACION DE MUNICIPIOS PUEBLOS DE OCCIDENTE,901438303,Norte de Santander,Cúcuta,Territorial,No aplica/No pertenece
2695,ASOCIACION DE MUNICIPIOS DE LA PROVINCIA DE LENGUPA,800214221,Boyacá,No Definido,Territorial,Servicio Público
2696,IMCTP,900005734,Valle del Cauca,Pradera,Territorial,Cultura
2697,INSTITUCION EDUCATIVA TECNICO SUPERIOR DE COMERCIO,800043472,Santander,Barrancabermeja,Territorial,Educación Nacional
2698,INSTITUTO MUNICIPAL DE DEPORTE Y RECREACION DE CIMITARRA,901359630,Santander,Cimitarra,Territorial,deportes
2699,EMPRESA DE SERVICIOS PUBLICOS DE HERVEO EMPOHERVEO,900325093,Tolima,Herveo,Territorial,No aplica/No pertenece
2700,AGUAS MANANTIALES DE PACORA,810005513,Caldas,Pácora,Territorial,No aplica/No pertenece
2701,CONTRALORIA MUNICIPAL DE POPAYAN,817005038,Cauca,Popayán,Territorial,No aplica/No pertenece
2702,ESTABLECIMIENTO PENITENCIARIO DE MEDIANA SEGURIDAD Y CARCELARIO DE CARTAGENA,890480218,Bolívar,No Definido,Nacional,Ley de Justicia
2703,ESE HOSPITAL LUISA SANTIAGA MARQUEZ IGUARAN,819001712,Magdalena,Aracataca,Nacional,Salud y Protección Social
2704,EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIOS DE PUENTE NACIONAL ACUAPUENTE,804009177,Santander,Puente Nacional,Territorial,No aplica/No pertenece
2705,CONCEJO MUNICIPAL GAMEZA BOYACA,891857764,Boyacá,Gameza,Territorial,Servicio Público
2706,CONCEJO MUNICIPIO DE PUERTO SANTANDER,8002508531,Norte de Santander,Puerto Santander,Territorial,No aplica/No pertenece
2707,CENTRO DE PRODUCTIVIDAD Y COMPETITIVIDAD DEL ORIENTE,804012522,Santander,Bucaramanga,Nacional,No aplica/No pertenece
2708,RECLUSION MUJERES MANIZALES,810001114,Caldas,No Definido,Nacional,Ley de Justicia
2709,ESE UCATA CHARTA,804009386,Santander,Charta,Territorial,Salud y Protección Social
2710,INSTITUCION EDUCATIVA SANTA ANA12,800095117,Tolima,Mariquita,Territorial,Educación Nacional
2711,INSTITUCION EDUCATIVA NILO MUNICIPIO DE PALERMO HUILA,813011696,Huila,Palermo,Territorial,Educación Nacional
2712,INSTITUCION EDUCATIVA SAN SEBASTIAN,8020058545,Atlántico,Malambo,Territorial,Educación Nacional
2713,INSTITUCION EDUCATIVA CADENA LAS PLAYAS,811039629,Antioquia,Apartadó,Territorial,Servicio Público
2714,ALCALDIA MUNICIPIO DE FRESNO,800100056,Tolima,No Definido,Territorial,Servicio Público
2715,PERSONERIA MUNICIPAL DE MIRAFLORES,820000537,Boyacá,Miraflores,Territorial,Servicio Público
2716,PERSONERIA MUNICIPIO DE LA CEJA DEL TAMBO,890981207,Antioquia,La Ceja,Territorial,No aplica/No pertenece
2717,CONCEJO MUNICIPAL POLICARPA,814001759,Nariño,Policarpa,Territorial,Servicio Público
2718,AREA METROPOLITANA CENTRO SUR DE CALDAS,901913641,Caldas,Manizales,Territorial,No aplica/No pertenece
2719,MUNICIPIO DE PLATO,891780051,Magdalena,Plato,Territorial,Planeación
2720,INSTITUCION EDUCATIVA LICEO PATRIA,8040117223,Santander,Bucaramanga,Territorial,Educación Nacional
2721,PERSONERIA MUNICIPAL DE PIEDECUESTA,890205383,Santander,Piedecuesta,Territorial,No aplica/No pertenece
2722,INSTITUCION EDUCATIVA GUARINOCITO,800033303,No Definido,No Definido,Territorial,Educación Nacional
2723,INSTITUTO DEPARTAMENTAL DE DEPORTES DEL MAGDALENA,8190008433,Magdalena,Santa Marta,Territorial,deportes
2724,INSTITUCION EDUCATIVA RURAL EL SALITRE FLORENCIA CAQUETA,800045645,Caquetá,Florencia,Nacional,Educación Nacional
2725,ASOCIACION DE MUNICIPIOS DEL CAQUETA AMDELCA,900029195,Caquetá,Florencia,Territorial,No aplica/No pertenece
2726,INSTITUCION EDUCATIVA DARIO DE BEDOUT,811043134,Antioquia,Envigado,Nacional,Educación Nacional
2727,CONCEJO MUNICIPAL DE PUERTO TRIUNFO ANTIOQUIA,890983906,Antioquia,Puerto Triunfo,Territorial,No aplica/No pertenece
2728,CONCEJO MUNICIPAL BRICENO ANTIOQUIA,890984415,Antioquia,Briceño,Territorial,No aplica/No pertenece
2729,MINISTERIO DE RELACIONES EXTERIORES,899999042,Distrito Capital de Bogotá,No Definido,Nacional,Relaciones Exteriores
2730,CONTRALORIA GENERAL DE LA REPUBLICA GERENCIA DEPARTAMENTAL CHOCO,899999067,Chocó,Quibdó,Nacional,Servicio Público
2731,EMSA,890801631,Caldas,Riosucio,Territorial,No aplica/No pertenece
2732,CONCEJO MUNICIPAL DE MIRAFLORES,820004411,Boyacá,Miraflores,Territorial,No aplica/No pertenece
2733,HOSPITAL UNIVERSITARIO CARI E S E EN LIQUIDACION,800253167,Atlántico,Barranquilla,Territorial,No aplica/No pertenece
2734,PERSONERIA MUNICIPAL DE ANAPOIMA,8906800971,Cundinamarca,Anapoima,Territorial,No aplica/No pertenece
2735,INSTITUCION EDUCATIVA FRANCISCO ANTONIO ZEA,800205531,No Definido,No Definido,Territorial,Educación Nacional
2736,INSTITUCION EDUCATIVA FARALLONES,901780114,Valle del Cauca,Jamundí,Territorial,Educación Nacional
2737,ALCALDIA MUNICIPAL DE BARANOA,890112371,Atlántico,Baranoa,Territorial,Servicio Público
2738,CONCEJO MUNICIPAL DE SAN JERONIMO,890920814,Antioquia,San Jerónimo,Territorial,Servicio Público
2739,CONCEJO MUNICIPAL DE PALERMO,891180021,Huila,Palermo,Territorial,Servicio Público
2740,CONTRALORIA MUNICIPAL DE DOSQUEBRADAS,800150130,Risaralda,Dosquebradas,Territorial,Servicio Público
2741,PERSONERIA MUNICIPAL TITIRIBI,890980781,Antioquia,Titiribí,Territorial,No aplica/No pertenece
2742,INETRAM,800070519,La Guajira,Dibulla,Territorial,Educación Nacional
2743,ADMINISTRADOR DEL PATRIMONIO ESCINDIDO DE EMPRESAS VARIAS DE MEDELLIN APEV,900266932,Antioquia,Medellín,Territorial,Salud y Protección Social
2744,ESPOCAM,900370026,No Definido,No Definido,Territorial,No aplica/No pertenece
2745,CARLOS ARTURO ARANGO RIOS,1055834656,No Definido,No Definido,No Definido,No Definido
2746,EMPRESAS PUBLICAS DE NILO EMPUNILO,900431288,Cundinamarca,Nilo,Territorial,No aplica/No pertenece
2747,LOTERIA DEL CAUCA 12,891500650,Cauca,Popayán,Territorial,No aplica/No pertenece
2748,POLICIA METROPOLITA DE CARTAGENA DE INDIAS AREA DE SANIDAD BOLIVAR,900149064,Bolívar,Cartagena,Territorial,Servicio Público
2749,ADMINISTRACION PUBLICA COOPERATIVA DE SERVICIOS PUBLICOS DOMICILIARIOS DE BUESACO,900162638,Nariño,Buesaco,Territorial,No aplica/No pertenece
2750,CONCEJO MUNICIPAL FLORIDA,815002580,Valle del Cauca,Florida,Territorial,No aplica/No pertenece
2751,CONCEJO MUNICIPAL SANJOSE DE LA MONTANA,800022618,Antioquia,San José De La Montaña,Territorial,No aplica/No pertenece
2752,ESTABLECIMIENTO PENITENCIARIO DE MEDIANA SEGURIDAD Y CARCELARIO DE SEVILLA INPEC,821000631,Valle del Cauca,Sevilla,Nacional,Ley de Justicia
2753,PERSONERIA DE SORA,800019277,Boyacá,Sora,Territorial,No aplica/No pertenece
2754,PERSONERIA MUNICIPAL DE PITALITO,891180077,Huila,Pitalito,Territorial,Inclusión Social y Reconciliación
2755,CONCEJO MUNICIPAL DE FREDONIA ANTIOQUIA,8909808481,Antioquia,Fredonia,Territorial,Servicio Público
2756,PERSONERIA MUNICIPAL DE PIJAO,890001181,Quindío,Pijao,Territorial,Servicio Público
2757,INSTITUCION EDUCATIVA NOROCCIDENTAL DE SOLEDAD,802005167,No Definido,No Definido,Territorial,Educación Nacional
2758,PERSONERIA DE MARMATO CALDAS,8908011456,Caldas,Marmato,Territorial,Ley de Justicia
2759,INSTITUTO TECNICO GONZALO SUAREZ RENDON,820001460,Boyacá,Tunja,Territorial,Educación Nacional
2760,INSTITUCION EDUCATIVA FRANCISCO DEL ROSARIO VELA,9003942121,Amazonas,Leticia,Nacional,Educación Nacional
2761,INSTITUTO TECNICO AURELIO PATINO PATINO,901100653,Antioquia,La Ceja,Territorial,Educación Nacional
2762,INSTITUCION EDUCATIVA RURAL BENIGNO MENA GONZALEZ,900077607,Antioquia,San Jerónimo,Territorial,Educación Nacional
2763,ADMINISTRACION PUBLICA COOPERATIVA DEL MUNICIPIO DE ENCINO AGUASAN A P C,900301723,No Definido,No Definido,Territorial,No aplica/No pertenece
2764,ESCUELA NORMAL SUPERIOR LEONOR ALVAREZ PINZON,800067231,Boyacá,Tunja,Territorial,Educación Nacional
2765,COLONIA AGRICOLA ACACIAS,822001371,Meta,No Definido,Nacional,Ley de Justicia
2766,INSTITUCION EDUCATIVA TECNICA LA VOZ DE LA TIERRA,890705121,Tolima,Roncesvalles,Territorial,Educación Nacional
2767,PERSONERIA DE RIONEGRO,8909073172,Antioquia,Rionegro,Territorial,Servicio Público
2768,CONCEJO MUNICIPAL LA ARGENTINA HUILA,8911802057,Huila,La Argentina,Territorial,No aplica/No pertenece
2769,EICE EDURHA SAN JUAN DE URABA,901844405,Antioquia,San Juan De Urabá,Territorial,No aplica/No pertenece
